Date,SPY_Close,SPY_Volume,AGG_Close,AGG_Volume,QQQ_Close,QQQ_Volume,VNQ_Close,VNQ_Volume,IWM_Close,IWM_Volume,VIG_Close,VIG_Volume,IEF_Close,IEF_Volume
2015-04-24,180.34310913085938,61327400,89.24577331542969,837700,103.00689697265625,32508100,57.521724700927734,2291700,111.54866027832031,14992500,68.25813293457031,537300,91.80374908447266,739100
2015-04-27,179.5933380126953,79358100,89.27789306640625,1595600,102.7459945678711,31121300,57.445133209228516,2973300,110.31671142578125,32924600,68.06572723388672,715000,91.66004180908203,854400
2015-04-28,180.16419982910156,86863500,88.93365478515625,1602000,102.5409927368164,36849200,57.3337287902832,3423400,110.92823791503906,35654900,68.22467041015625,468100,91.2375717163086,1101100
2015-04-29,179.42294311523438,125684900,88.73352813720703,1313200,101.89800262451172,34043900,56.178016662597656,3149400,109.72288513183594,26437900,67.83145141601562,716100,90.89949798583984,1118000
2015-04-30,177.62506103515625,161304900,88.73352813720703,3328600,100.29521942138672,44080500,55.26594924926758,8753800,107.4007797241211,72393800,67.17888641357422,768200,90.8741683959961,2650600
2015-05-01,179.5507354736328,103399700,88.48175048828125,1357200,101.6184310913086,32874300,55.68370056152344,5902600,108.1009750366211,47996200,67.89839935302734,818700,90.37733459472656,1854300
2015-05-04,180.06199645996094,70927200,88.3133544921875,1651900,101.78617095947266,23507300,55.73939895629883,4563700,108.4909439086914,37675100,68.06572723388672,591200,90.19115447998047,2784900
2015-05-05,177.99990844726562,113326200,88.23313903808594,1481200,100.12748718261719,47843300,54.527957916259766,6407200,107.10833740234375,56891600,67.3713150024414,772600,90.0387954711914,2050800
2015-05-06,177.2671356201172,135060200,87.93647766113281,1566000,99.43791961669922,42687200,54.42353820800781,6480100,107.48058319091797,34348300,67.18726348876953,939200,89.59862518310547,1802100
2015-05-07,177.97433471679688,88244900,88.15296936035156,1986200,100.0343017578125,29335800,55.259002685546875,6360600,107.8882827758789,29826100,67.53026580810547,700900,89.97954559326172,2201300
2015-05-08,180.31759643554688,155877300,88.4416732788086,1933600,101.28298950195312,33023300,56.03180694580078,5136500,108.69479370117188,26357100,68.30833435058594,561500,90.32657623291016,1004300
2015-05-11,179.45703125,75708100,87.88036346435547,2984900,100.89159393310547,19679300,55.189369201660156,3080600,108.75684356689453,28406700,68.05732727050781,503900,89.43781280517578,1324400
2015-05-12,178.92018127441406,119727600,87.87232208251953,1394900,100.43497467041016,33665000,55.35647964477539,4739300,108.56185150146484,34961600,67.89839935302734,475300,89.50552368164062,1431000
2015-05-13,178.9542999267578,94667900,87.86431121826172,2441600,100.64000701904297,20738400,54.82735061645508,6222300,108.56185150146484,27214700,67.91512298583984,658700,89.38705444335938,1221200
2015-05-14,180.8203125,95934000,88.0006332397461,1796900,102.1123275756836,23904200,55.88560104370117,4905400,109.71401977539062,23293200,68.66805267333984,700800,89.6917495727539,617500
