Date,CPIAUCSL,CSUSHPINSA,CPIAUCSL_PC1,CPILFESL_PC1,GDP,GDPC1
2011-05-27,224.093,139.158,3.07723,1.31554,15557.539,17035.114
2011-05-31,224.093,139.158,3.07723,1.31554,15557.539,17035.114
2011-06-01,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-02,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-03,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-06,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-07,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-08,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-09,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-10,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-13,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-14,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-15,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-16,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-17,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-20,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-21,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-22,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-23,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-24,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-27,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-28,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-29,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-06-30,224.806,141.945,3.50232,1.58368,15557.539,17035.114
2011-07-01,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-05,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-06,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-07,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-08,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-11,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-12,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-13,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-14,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-15,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-18,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-19,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-20,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-21,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-22,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-25,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-26,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-27,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-28,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-07-29,225.395,142.343,3.57988,1.74148,15647.68,17031.313
2011-08-01,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-02,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-03,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-04,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-05,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-08,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-09,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-10,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-11,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-12,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-15,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-16,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-17,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-18,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-19,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-22,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-23,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-24,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-25,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-26,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-29,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-30,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-08-31,226.106,141.786,3.755,1.96516,15647.68,17031.313
2011-09-01,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-02,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-06,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-07,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-08,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-09,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-12,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-13,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-14,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-15,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-16,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-19,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-20,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-21,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-22,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-23,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-26,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-27,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-28,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-29,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-09-30,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-03,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-04,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-05,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-06,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-07,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-10,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-11,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-12,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-13,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-14,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-17,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-18,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-19,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-20,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-21,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-24,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-25,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-26,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-27,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-28,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-10-31,226.597,140.168,3.81262,1.98772,15647.68,17031.313
2011-11-01,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-02,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-03,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-04,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-07,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-08,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-09,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-10,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-11,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-14,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-15,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-16,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-17,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-18,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-21,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-22,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-23,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-25,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-28,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-29,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-11-30,227.169,136.665,3.45143,2.1382,15647.68,17031.313
2011-12-01,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-02,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-05,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-06,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-07,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-08,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-09,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-12,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-13,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-14,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-15,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-16,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-19,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-20,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-21,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-22,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-23,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-27,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-28,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-29,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2011-12-30,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-03,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-04,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-05,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-06,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-09,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-10,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-11,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-12,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-13,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-17,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-18,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-19,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-20,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-23,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-24,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-25,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-26,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-27,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-30,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-01-31,227.223,135.167,3.06207,2.27666,15647.68,17031.313
2012-02-01,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-02,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-03,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-06,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-07,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-08,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-09,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-10,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-13,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-14,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-15,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-16,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-17,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-21,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-22,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-23,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-24,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-27,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-28,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-02-29,228.329,133.996,2.89818,2.15982,15647.68,17031.313
2012-03-01,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-02,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-05,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-06,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-07,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-08,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-09,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-12,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-13,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-14,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-15,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-16,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-19,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-20,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-21,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-22,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-23,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-26,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-27,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-28,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-29,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-03-30,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-02,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-03,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-04,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-05,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-09,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-10,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-11,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-12,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-13,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-16,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-17,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-18,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-19,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-20,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-23,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-24,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-25,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-26,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-27,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-04-30,228.807,135.864,2.58288,2.24834,15647.68,17031.313
2012-05-01,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-02,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-03,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-04,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-07,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-08,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-09,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-10,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-11,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-14,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-15,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-16,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-17,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-18,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-21,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-22,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-23,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-24,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-25,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-29,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-30,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-05-31,228.713,141.047,1.73794,2.25226,15647.68,17031.313
2012-06-01,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-04,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-05,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-06,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-07,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-08,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-11,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-12,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-13,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-14,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-15,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-18,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-19,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-20,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-21,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-22,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-25,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-26,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-27,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-28,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-06-29,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-02,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-03,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-05,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-06,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-09,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-10,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-11,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-12,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-13,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-16,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-17,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-18,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-19,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-20,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-23,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-24,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-25,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-26,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-27,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-30,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-07-31,228.524,143.16899999999998,1.65387,2.19229,15647.68,17031.313
2012-08-01,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-02,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-03,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-06,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-07,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-08,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-09,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-10,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-13,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-14,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-15,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-16,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-17,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-20,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-21,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-22,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-23,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-24,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-27,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-28,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-29,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-30,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-08-31,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-04,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-05,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-06,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-07,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-10,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-11,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-12,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-13,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-14,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-17,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-18,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-19,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-20,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-21,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-24,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-25,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-26,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-27,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-09-28,229.918,144.705,1.68593,1.93525,15647.68,17031.313
2012-10-01,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-02,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-03,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-04,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-05,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-08,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-09,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-10,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-11,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-12,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-15,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-16,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-17,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-18,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-19,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-22,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-23,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-24,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-25,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-26,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-10-31,231.638,143.966,2.15568,1.99465,16420.419,17489.852
2012-11-01,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-02,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-05,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-06,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-07,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-08,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-09,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-12,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-13,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-14,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-15,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-16,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-19,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-20,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-21,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-23,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-26,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-27,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-28,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-29,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-11-30,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-03,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-04,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-05,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-06,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-07,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-10,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-11,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-12,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-13,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-14,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-17,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-18,231.249,143.958,1.79602,1.95285,16420.419,17489.852
2012-12-19,231.249,143.958,1.79602,1.95285,16420.419,17489.852
