Date,Close_US1M
2014-07-09,0.023
2014-07-08,0.015
2014-07-07,0.015
2014-07-03,0.01
2014-07-02,0.018
2014-07-01,0.01
2014-06-30,0.018
2014-06-27,0.015
2014-06-26,0.008
2014-06-25,0.005
2014-06-24,0.01
2014-06-23,0.01
2014-06-20,0.008
2014-06-19,0.005
2014-06-18,0.025
2014-06-17,0.025
2014-06-16,0.025
2014-06-13,0.02
2014-06-12,0.023
2014-06-11,0.03
2014-06-10,0.028
2014-06-09,0.03
2014-06-06,0.023
2014-06-05,0.025
2014-06-04,0.03
2014-06-03,0.043
2014-06-02,0.035
2014-05-30,0.041
2014-05-29,0.046
2014-05-28,0.035
2014-05-27,0.033
2014-05-26,0.036
2014-05-23,0.035
2014-05-22,0.035
2014-05-21,0.03
2014-05-20,0.01
2014-05-19,0.013
2014-05-16,0.01
2014-05-15,0.008
2014-05-14,0.023
2014-05-13,0.01
2014-05-12,0.015
2014-05-09,0.02
2014-05-08,0.02
2014-05-07,0.028
2014-05-06,0.018
2014-05-05,0.01
2014-05-02,0.01
2014-05-01,0.02
2014-04-30,0.02
2014-04-29,0.005
2014-04-28,0.005
2014-04-25,0.005
2014-04-24,0.005
2014-04-23,0.015
2014-04-22,0.018
2014-04-21,0.02
2014-04-17,0.023
2014-04-16,0.025
2014-04-15,0.03
2014-04-14,0.03
2014-04-11,0.03
2014-04-10,0.038
2014-04-09,0.033
2014-04-08,0.03
2014-04-07,0.028
2014-04-04,0.03
2014-04-03,0.02
2014-04-02,0.023
2014-04-01,0.023
2014-03-31,0.03
2014-03-28,0.03
2014-03-27,0.018
2014-03-26,0.046
2014-03-25,0.046
2014-03-24,0.046
2014-03-21,0.048
2014-03-20,0.061
2014-03-19,0.063
2014-03-18,0.051
2014-03-17,0.051
2014-03-14,0.053
2014-03-13,0.056
2014-03-12,0.056
2014-03-11,0.046
2014-03-10,0.051
2014-03-07,0.053
2014-03-06,0.056
2014-03-05,0.056
2014-03-04,0.056
2014-03-03,0.046
2014-02-28,0.043
2014-02-27,0.043
2014-02-26,0.041
2014-02-25,0.03
2014-02-24,0.025
2014-02-21,0.02
2014-02-20,0.02
2014-02-19,0.013
2014-02-18,0.02
2014-02-17,0.013
2014-02-14,0.018
2014-02-13,0.01
2014-02-12,0.046
2014-02-11,0.051
2014-02-10,0.071
2014-02-07,0.099
2014-02-06,0.061
2014-02-05,0.122
2014-02-04,0.043
2014-02-03,0.038
2014-01-31,0.033
2014-01-30,0.038
2014-01-29,0.046
2014-01-28,0.033
2014-01-27,0.041
2014-01-24,0.043
2014-01-23,0.013
2014-01-22,0.005
2014-01-21,0.005
2014-01-20,0.005
2014-01-17,0.005
2014-01-16,0.003
2014-01-15,0.005
2014-01-14,0.005
2014-01-13,0.005
2014-01-10,0.01
2014-01-09,0.008
2014-01-08,0.005
2014-01-07,0.005
2014-01-06,0.008
2014-01-03,0.013
2014-01-02,0.008
2014-01-01,0.013
2013-12-31,0.013
2013-12-30,0.008
2013-12-27,0.005
2013-12-26,0.005
2013-12-25,0.005
2013-12-24,0.01
2013-12-23,0.01
2013-12-20,0.01
2013-12-19,0.01
2013-12-18,0.013
2013-12-17,0.01
2013-12-16,0.01
2013-12-13,0.01
2013-12-12,0.015
2013-12-11,0.025
2013-12-10,0.023
2013-12-09,0.025
2013-12-06,0.025
2013-12-05,0.02
2013-12-04,0.03
2013-12-03,0.03
2013-12-02,0.02
2013-11-29,0.051
2013-11-28,0.058
2013-11-27,0.061
2013-11-26,0.035
2013-11-25,0.035
2013-11-22,0.025
2013-11-21,0.02
2013-11-20,0.056
2013-11-19,0.041
2013-11-18,0.041
2013-11-15,0.051
2013-11-14,0.056
2013-11-13,0.061
2013-11-12,0.046
2013-11-11,0.041
2013-11-08,0.043
2013-11-07,0.043
2013-11-06,0.051
2013-11-05,0.035
2013-11-04,0.025
2013-11-01,0.028
2013-10-31,0.035
2013-10-30,0.051
2013-10-29,0.035
2013-10-28,0.023
2013-10-25,0.02
2013-10-24,0.02
2013-10-23,0.023
2013-10-22,0.015
2013-10-21,0.025
2013-10-18,0.015
2013-10-17,0.02
2013-10-16,0.152
2013-10-15,0.342
2013-10-14,0.264
2013-10-11,0.259
2013-10-10,0.264
2013-10-09,0.274
2013-10-08,0.322
2013-10-07,0.162
2013-10-04,0.119
2013-10-03,0.132
2013-10-02,0.076
2013-10-01,0.084
2013-09-30,0.025
2013-09-27,0.028
2013-09-26,0.038
2013-09-25,0.018
2013-09-24,0.01
2013-09-23,0.01
2013-09-20,0.01
2013-09-19,0.002
2013-09-18,0.008
2013-09-17,0.002
2013-09-16,0.008
2013-09-13,0.01
2013-09-12,0.01
2013-09-11,0.01
2013-09-10,0.018
2013-09-09,0.015
2013-09-07,0.02
2013-09-06,0.02
2013-09-05,0.028
2013-09-04,0.015
2013-09-03,0.023
2013-09-02,0
2013-08-30,0.02
2013-08-29,0.025
2013-08-28,0.036
2013-08-27,0.015
2013-08-26,0.02
2013-08-23,0.015
2013-08-22,0.01
2013-08-21,0.02
2013-08-20,0.025
2013-08-19,0.03
2013-08-16,0.038
2013-08-15,0.048
2013-08-14,0.056
2013-08-13,0.056
2013-08-12,0.051
2013-08-10,0.051
2013-08-09,0.051
2013-08-08,0.051
2013-08-07,0.046
2013-08-06,0.038
2013-08-05,0.041
2013-08-03,0.015
2013-08-02,0.015
2013-08-01,0.02
2013-07-31,0.025
2013-07-30,0.01
2013-07-29,0.013
2013-07-27,0.015
2013-07-26,0.015
2013-07-25,0.015
2013-07-24,0.023
2013-07-23,0.01
2013-07-22,0.01
2013-07-20,0.01
2013-07-19,0.01
2013-07-18,0.008
2013-07-17,0.015
2013-07-16,0.013
2013-07-15,0.018
2013-07-13,0.025
2013-07-12,0.025
2013-07-11,0.02
2013-07-10,0.028
2013-07-09,0.023
2013-07-08,0.025
2013-07-06,0.03
2013-07-05,0.03
2013-07-04,0.025
2013-07-03,0.025
2013-07-02,0.015
2013-07-01,0.013
2013-06-29,0.013
2013-06-28,0.013
2013-06-27,0.02
2013-06-26,0.02
2013-06-25,0.01
2013-06-24,0.01
2013-06-22,0.02
2013-06-21,0.02
2013-06-20,0.02
2013-06-19,0.046
2013-06-18,0.03
2013-06-17,0.041
2013-06-15,0.036
2013-06-14,0.036
2013-06-13,0.041
2013-06-12,0.041
2013-06-11,0.041
2013-06-10,0.038
2013-06-08,0.041
2013-06-07,0.041
2013-06-06,0.041
2013-06-05,0.041
2013-06-04,0.03
2013-06-03,0.023
2013-06-01,0.02
2013-05-31,0.02
2013-05-30,0.018
2013-05-29,0.018
2013-05-28,0.015
2013-05-25,0.02
2013-05-24,0.02
2013-05-23,0.025
2013-05-22,0.03
2013-05-21,0.008
2013-05-20,0.01
2013-05-18,0.008
2013-05-17,0.008
2013-05-16,0.005
2013-05-15,0.015
2013-05-14,0.015
2013-05-13,0.015
2013-05-11,0.015
2013-05-10,0.015
2013-05-09,0.015
2013-05-08,0.018
2013-05-07,0.008
2013-05-06,0.005
2013-05-04,0.015
2013-05-03,0.015
2013-05-02,0.02
2013-05-01,0.03
2013-04-30,0.033
2013-04-29,0.023
2013-04-27,0.038
2013-04-26,0.038
2013-04-25,0.036
2013-04-24,0.051
2013-04-23,0.038
2013-04-22,0.036
2013-04-20,0.036
2013-04-19,0.036
2013-04-18,0.03
2013-04-17,0.051
2013-04-16,0.041
2013-04-15,0.036
2013-04-13,0.046
2013-04-12,0.046
2013-04-11,0.056
2013-04-10,0.066
2013-04-09,0.051
2013-04-08,0.043
2013-04-05,0.046
2013-04-04,0.061
2013-04-03,0.061
2013-04-02,0.061
2013-04-01,0.061
2013-03-29,0.036
2013-03-28,0.036
2013-03-27,0.063
2013-03-26,0.063
2013-03-25,0.061
2013-03-23,0.071
2013-03-22,0.071
2013-03-21,0.076
2013-03-20,0.079
2013-03-19,0.063
2013-03-18,0.071
2013-03-16,0.073
2013-03-15,0.073
2013-03-14,0.084
2013-03-13,0.091
2013-03-12,0.086
2013-03-11,0.086
2013-03-09,0.086
2013-03-08,0.086
2013-03-07,0.096
2013-03-06,0.091
2013-03-05,0.068
2013-03-04,0.053
2013-03-02,0.068
2013-03-01,0.068
2013-02-28,0.068
2013-02-27,0.106
2013-02-26,0.081
2013-02-25,0.089
2013-02-23,0.106
2013-02-22,0.106
2013-02-21,0.114
2013-02-20,0.096
2013-02-19,0.084
2013-02-17,0.086
2013-02-16,0.086
2013-02-15,0.086
2013-02-14,0.099
2013-02-13,0.089
2013-02-12,0.058
2013-02-11,0.053
2013-02-09,0.033
2013-02-08,0.033
2013-02-07,0.025
2013-02-06,0.058
2013-02-05,0.038
2013-02-04,0.033
2013-02-02,0.023
2013-02-01,0.023
2013-01-31,0.038
2013-01-30,0.043
2013-01-29,0.025
2013-01-28,0.028
2013-01-26,0.056
2013-01-25,0.056
2013-01-24,0.061
2013-01-23,0.036
2013-01-22,0.03
2013-01-19,0.036
2013-01-18,0.051
2013-01-17,0.048
2013-01-16,0.066
2013-01-15,0.053
2013-01-14,0.061
2013-01-12,0.048
2013-01-11,0.048
2013-01-10,0.046
2013-01-09,0.041
2013-01-08,0.038
2013-01-07,0.041
2013-01-05,0.056
2013-01-04,0.056
2013-01-03,0.061
2013-01-02,0.053
2013-01-01,0.02
2012-12-31,0.02
2012-12-29,0.005
2012-12-28,0.005
2012-12-27,0.01
2012-12-26,0.018
2012-12-25,0.02
2012-12-24,0.02
2012-12-22,0.015
2012-12-21,0.015
2012-12-20,0.015
2012-12-19,0.025
2012-12-18,0.01
2012-12-17,0.005
2012-12-15,0.01
2012-12-14,0.01
2012-12-13,0.023
2012-12-12,0.036
2012-12-11,0.036
2012-12-10,0.051
2012-12-08,0.056
2012-12-07,0.056
2012-12-06,0.066
2012-12-05,0.066
2012-12-04,0.129
2012-12-03,0.122
2012-12-01,0.112
2012-11-30,0.112
2012-11-29,0.152
2012-11-28,0.167
2012-11-27,0.157
2012-11-26,0.157
2012-11-24,0.157
2012-11-23,0.157
2012-11-22,0.157
2012-11-21,0.157
2012-11-20,0.117
2012-11-19,0.097
2012-11-17,0.119
2012-11-16,0.119
2012-11-15,0.13
2012-11-14,0.127
2012-11-13,0.132
2012-11-10,0.124
2012-11-09,0.124
2012-11-08,0.132
2012-11-07,0.117
2012-11-06,0.073
2012-11-05,0.066
2012-11-03,0.053
2012-11-02,0.053
2012-11-01,0.043
2012-10-31,0.091
2012-10-30,0.132
2012-10-29,0.122
2012-10-27,0.117
2012-10-26,0.117
2012-10-25,0.132
2012-10-24,0.132
2012-10-23,0.089
2012-10-22,0.097
2012-10-20,0.104
2012-10-19,0.104
2012-10-18,0.117
2012-10-17,0.127
2012-10-16,0.101
2012-10-15,0.099
2012-10-13,0.122
2012-10-12,0.122
2012-10-11,0.127
2012-10-10,0.109
2012-10-09,0.106
2012-10-06,0.104
2012-10-05,0.104
2012-10-04,0.106
2012-10-03,0.091
2012-10-02,0.081
2012-10-01,0.053
2012-09-29,0.058
2012-09-28,0.058
2012-09-27,0.046
2012-09-26,0.051
2012-09-25,0.015
2012-09-24,0.008
2012-09-22,0.046
2012-09-21,0.046
2012-09-20,0.066
2012-09-19,0.081
2012-09-18,0.051
2012-09-17,0.046
2012-09-15,0.076
2012-09-14,0.076
2012-09-13,0.091
2012-09-12,0.094
2012-09-11,0.091
2012-09-10,0.086
2012-09-08,0.091
2012-09-07,0.091
2012-09-06,0.101
2012-09-05,0.109
2012-09-04,0.099
2012-09-01,0.086
2012-08-31,0.086
2012-08-30,0.117
2012-08-29,0.124
2012-08-28,0.102
2012-08-27,0.102
2012-08-25,0.099
2012-08-24,0.099
2012-08-23,0.102
2012-08-22,0.102
2012-08-21,0.091
2012-08-20,0.091
2012-08-18,0.091
2012-08-17,0.091
2012-08-16,0.094
2012-08-15,0.106
2012-08-14,0.091
2012-08-13,0.094
2012-08-11,0.091
2012-08-10,0.091
2012-08-09,0.099
2012-08-08,0.091
2012-08-07,0.061
2012-08-06,0.03
2012-08-04,0.018
2012-08-03,0.018
2012-08-02,0.03
2012-08-01,0.061
2012-07-31,0.051
2012-07-30,0.053
2012-07-28,0.071
2012-07-27,0.071
2012-07-26,0.076
2012-07-25,0.076
2012-07-24,0.066
2012-07-23,0.056
2012-07-21,0.066
2012-07-20,0.066
2012-07-19,0.056
2012-07-18,0.066
2012-07-17,0.046
2012-07-16,0.031
2012-07-14,0.064
2012-07-13,0.064
2012-07-12,0.084
2012-07-11,0.071
2012-07-10,0.066
2012-07-09,0.061
2012-07-07,0.061
2012-07-06,0.061
2012-07-05,0.069
2012-07-04,0.053
2012-07-03,0.053
2012-07-02,0.048
2012-06-30,0.043
2012-06-29,0.043
2012-06-28,0.023
2012-06-27,0.058
2012-06-26,0.048
2012-06-25,0.046
2012-06-23,0.038
2012-06-22,0.038
2012-06-21,0.043
2012-06-20,0.056
2012-06-19,0.031
2012-06-18,0.046
2012-06-16,0.051
2012-06-15,0.051
2012-06-14,0.076
2012-06-13,0.069
2012-06-12,0.061
2012-06-11,0.041
2012-06-09,0.038
2012-06-08,0.038
2012-06-07,0.043
2012-06-06,0.046
2012-06-05,0.053
2012-06-04,0.038
2012-06-02,0.036
2012-06-01,0.036
2012-05-31,0.031
2012-05-30,0.038
2012-05-29,0.061
2012-05-28,0.066
2012-05-26,0.066
2012-05-25,0.066
2012-05-24,0.071
2012-05-23,0.069
2012-05-22,0.048
2012-05-21,0.061
2012-05-19,0.064
2012-05-18,0.064
2012-05-17,0.076
2012-05-16,0.079
2012-05-15,0.069
2012-05-14,0.069
2012-05-12,0.069
2012-05-11,0.069
2012-05-10,0.076
2012-05-09,0.071
2012-05-08,0.064
2012-05-07,0.061
2012-05-05,0.051
2012-05-04,0.051
2012-05-03,0.051
2012-05-02,0.058
2012-05-01,0.051
2012-04-30,0.066
2012-04-28,0.071
2012-04-27,0.071
2012-04-26,0.079
2012-04-25,0.079
2012-04-24,0.058
2012-04-23,0.041
2012-04-21,0.038
2012-04-20,0.038
2012-04-19,0.043
2012-04-18,0.051
2012-04-17,0.061
2012-04-16,0.066
2012-04-14,0.066
2012-04-13,0.066
2012-04-12,0.076
2012-04-11,0.081
2012-04-10,0.071
2012-04-09,0.061
2012-04-07,0.066
2012-04-06,0.066
2012-04-05,0.066
2012-04-04,0.079
2012-04-03,0.061
2012-04-02,0.051
2012-03-31,0.038
2012-03-30,0.038
2012-03-29,0.02
2012-03-28,0.053
2012-03-27,0.053
2012-03-26,0.058
2012-03-24,0.064
2012-03-23,0.064
2012-03-22,0.061
2012-03-21,0.086
2012-03-20,0.079
2012-03-19,0.071
2012-03-17,0.071
2012-03-16,0.071
2012-03-15,0.076
2012-03-14,0.086
2012-03-13,0.051
2012-03-12,0.051
2012-03-10,0.051
2012-03-09,0.051
2012-03-08,0.061
2012-03-07,0.056
2012-03-06,0.051
2012-03-05,0.069
2012-03-03,0.053
2012-03-02,0.053
2012-03-01,0.066
2012-02-29,0.081
2012-02-28,0.061
2012-02-27,0.074
2012-02-24,0.071
2012-02-23,0.069
2012-02-22,0.031
2012-02-21,0.025
2012-02-17,0.033
2012-02-16,0.043
2012-02-15,0.094
2012-02-14,0.064
2012-02-13,0.053
2012-02-10,0.048
2012-02-09,0.061
2012-02-08,0.058
2012-02-07,0.043
2012-02-06,0.043
2012-02-03,0.056
2012-02-02,0.071
2012-02-01,0.056
2012-01-31,0.043
2012-01-30,0.048
2012-01-27,0.043
2012-01-26,0.041
2012-01-25,0.028
2012-01-24,0.015
2012-01-23,0.025
2012-01-20,0.028
2012-01-19,0.031
2012-01-18,0.018
2012-01-17,0.018
2012-01-13,0.023
2012-01-12,0.023
2012-01-11,0.013
2012-01-10,0.008
2012-01-09,0.005
2012-01-06,0.008
2012-01-05,0.002
2012-01-04,0.002
2012-01-03,0.005
2011-12-30,0.005
2011-12-29,-0.002
2011-12-28,-0.002
2011-12-27,0.002
2011-12-23,-0.005
2011-12-22,-0.005
2011-12-21,-0.002
2011-12-20,-0.013
2011-12-19,-0.008
2011-12-16,-0.002
2011-12-15,-0.005
2011-12-14,-0.002
2011-12-13,-0.002
2011-12-12,-0.002
2011-12-09,-0.002
2011-12-08,-0.002
2011-12-07,-0.002
2011-12-06,0.005
2011-12-05,0.008
2011-12-02,0.01
2011-12-01,0.013
2011-11-30,0.02
2011-11-29,0.008
2011-11-28,0.015
2011-11-25,0.018
2011-11-23,0.023
2011-11-22,0.015
2011-11-21,0.008
2011-11-18,0.002
2011-11-16,0.005
2011-11-15,0.01
2011-11-14,0.005
2011-11-11,0.002
2011-11-10,0.002
2011-11-09,0.008
2011-11-08,0.002
2011-11-07,0.002
2011-11-04,0.002
2011-11-03,0.005
2011-11-02,0.008
2011-11-01,0.01
2011-10-31,0.01
2011-10-28,0.013
2011-10-27,0.015
2011-10-26,0.01
2011-10-25,0.008
2011-10-24,0.002
2011-10-21,0.008
2011-10-20,0.01
2011-10-19,0.01
2011-10-18,0.015
2011-10-17,0.015
2011-10-14,0.015
2011-10-13,0.02
2011-10-12,0.015
2011-10-11,0.005
2011-10-07,0.008
2011-10-06,0.002
2011-10-05,0.002
2011-10-04,0.002
2011-10-03,0.008
2011-09-30,0.008
2011-09-29,-0.005
2011-09-28,0.008
2011-09-27,-0.002
2011-09-26,0.002
2011-09-23,0.002
2011-09-22,-0.002
2011-09-21,-0.005
2011-09-20,-0.005
2011-09-19,-0.005
2011-09-16,0.002
2011-09-15,-0.002
2011-09-14,0.002
2011-09-13,-0.002
2011-09-12,0.002
2011-09-09,0.002
2011-09-08,0.002
2011-09-07,0.008
2011-09-06,0.015
2011-09-02,0.015
2011-09-01,0.018
2011-08-31,0.01
2011-08-30,0.002
2011-08-29,0.002
2011-08-26,0.002
2011-08-25,0.002
2011-08-24,0.002
2011-08-23,0.005
2011-08-22,0.005
2011-08-19,0.002
2011-08-18,0.008
2011-08-17,0.015
2011-08-16,0.002
2011-08-15,0.005
2011-08-12,0.008
2011-08-11,0.008
2011-08-10,0.023
2011-08-09,0.02
2011-08-08,0.025
2011-08-05,0.008
2011-08-04,0.008
2011-08-03,0.015
2011-08-02,0.038
2011-08-01,0.139
2011-07-29,0.172
2011-07-28,0.101
2011-07-27,0.086
2011-07-26,0.068
2011-07-25,0.048
2011-07-22,0.051
2011-07-21,0.033
2011-07-20,0.02
2011-07-19,0.013
2011-07-18,0.002
2011-07-15,0.008
2011-07-14,0.01
2011-07-13,0.002
2011-07-12,0.008
2011-07-11,0.02
2011-07-08,0.025
2011-07-07,0.025
2011-07-06,0.002
2011-07-05,0.008
2011-07-01,0.008
2011-06-30,0.008
2011-06-29,0.005
2011-06-28,0.002
2011-06-27,0.002
2011-06-24,0.005
2011-06-23,0.005
2011-06-22,0.008
2011-06-21,0.005
2011-06-20,0.005
2011-06-17,0.008
2011-06-16,0.01
2011-06-15,0.025
2011-06-14,0.01
2011-06-13,0.01
2011-06-10,0.015
2011-06-09,0.015
2011-06-08,0.015
2011-06-07,0.025
2011-06-06,0.025
2011-06-03,0.033
2011-06-02,0.038
2011-06-01,0.02
2011-05-31,0.036
2011-05-27,0.038
2011-05-26,0.036
2011-05-25,0.041
2011-05-24,0.023
2011-05-23,0.023
2011-05-20,0.025
2011-05-19,0.025
2011-05-18,0.03
2011-05-17,0.013
2011-05-16,0.013
2011-05-13,0.01
2011-05-12,0.01
2011-05-11,0.013
2011-05-10,0.013
2011-05-09,0.005
2011-05-06,0.01
2011-05-05,0.008
2011-05-04,0.02
2011-05-03,0.008
2011-05-02,0.008
2011-04-29,0.018
2011-04-28,0.02
2011-04-27,0.03
2011-04-26,0.025
2011-04-25,0.028
2011-04-21,0.03
2011-04-20,0.041
2011-04-19,0.03
2011-04-18,0.025
2011-04-15,0.036
2011-04-14,0.036
2011-04-13,0.03
2011-04-12,0.02
2011-04-11,0.018
2011-04-08,0.02
2011-04-07,0.023
2011-04-06,0.03
2011-04-05,0.02
2011-04-04,0.008
2011-04-01,0.028
2011-03-31,0.061
2011-03-30,0.03
2011-03-29,0.053
2011-03-28,0.028
2011-03-25,0.036
2011-03-24,0.033
2011-03-23,0.081
2011-03-22,0.056
2011-03-21,0.056
2011-03-18,0.051
2011-03-17,0.061
2011-03-16,0.061
2011-03-15,0.051
2011-03-14,0.046
2011-03-11,0.041
2011-03-10,0.038
2011-03-09,0.066
2011-03-08,0.084
2011-03-07,0.089
2011-03-04,0.106
2011-03-03,0.117
2011-03-02,0.117
2011-03-01,0.109
2011-02-28,0.122
2011-02-25,0.117
2011-02-24,0.122
2011-02-23,0.106
2011-02-22,0.091
2011-02-18,0.073
2011-02-17,0.079
2011-02-16,0.096
2011-02-15,0.091
2011-02-14,0.089
2011-02-11,0.079
2011-02-10,0.076
2011-02-09,0.112
2011-02-08,0.129
2011-02-07,0.129
2011-02-04,0.129
2011-02-03,0.139
2011-02-02,0.152
2011-02-01,0.147
2011-01-31,0.142
2011-01-28,0.122
2011-01-27,0.134
2011-01-26,0.152
2011-01-25,0.145
2011-01-24,0.147
2011-01-21,0.147
2011-01-20,0.15
2011-01-19,0.147
2011-01-18,0.142
2011-01-14,0.139
2011-01-13,0.134
2011-01-12,0.147
2011-01-11,0.137
2011-01-10,0.137
2011-01-07,0.132
2011-01-06,0.134
2011-01-05,0.129
2011-01-04,0.106
2011-01-03,0.096
2010-12-31,0.063
2010-12-30,0.058
2010-12-29,0.051
2010-12-28,0.02
2010-12-27,0.036
2010-12-23,0.061
2010-12-22,0.081
2010-12-21,0.043
2010-12-20,0.023
2010-12-17,0.048
2010-12-16,0.071
2010-12-15,0.086
2010-12-14,0.081
2010-12-13,0.086
2010-12-10,0.081
2010-12-09,0.086
2010-12-08,0.086
2010-12-07,0.119
2010-12-06,0.142
2010-12-03,0.142
2010-12-02,0.157
2010-12-01,0.172
2010-11-30,0.157
2010-11-29,0.157
2010-11-26,0.157
2010-11-24,0.16
2010-11-23,0.122
2010-11-22,0.117
2010-11-19,0.124
2010-11-18,0.129
2010-11-17,0.134
2010-11-16,0.112
2010-11-15,0.112
2010-11-12,0.109
2010-11-10,0.112
2010-11-09,0.106
2010-11-08,0.117
2010-11-05,0.122
2010-11-04,0.122
2010-11-03,0.124
2010-11-02,0.132
2010-11-01,0.137
2010-10-29,0.132
2010-10-28,0.134
2010-10-27,0.139
2010-10-26,0.127
2010-10-25,0.132
2010-10-22,0.132
2010-10-21,0.134
2010-10-20,0.145
2010-10-19,0.139
2010-10-18,0.137
2010-10-15,0.139
2010-10-14,0.147
2010-10-13,0.139
2010-10-12,0.142
2010-10-08,0.139
2010-10-07,0.142
2010-10-06,0.139
2010-10-05,0.139
2010-10-04,0.145
2010-10-01,0.147
2010-09-30,0.142
2010-09-29,0.117
2010-09-28,0.061
2010-09-27,0.073
2010-09-24,0.091
2010-09-23,0.127
2010-09-22,0.122
2010-09-21,0.109
2010-09-20,0.112
2010-09-17,0.114
2010-09-16,0.117
2010-09-15,0.117
2010-09-14,0.096
2010-09-13,0.091
2010-09-10,0.091
2010-09-09,0.096
2010-09-08,0.127
2010-09-07,0.134
2010-09-03,0.137
2010-09-02,0.142
2010-09-01,0.157
2010-08-31,0.157
2010-08-30,0.155
2010-08-27,0.167
2010-08-26,0.167
2010-08-25,0.167
2010-08-24,0.157
2010-08-23,0.152
2010-08-20,0.145
2010-08-19,0.147
2010-08-18,0.16
2010-08-17,0.145
2010-08-16,0.147
2010-08-13,0.137
2010-08-12,0.142
2010-08-11,0.147
2010-08-10,0.134
2010-08-09,0.134
2010-08-06,0.139
2010-08-05,0.142
2010-08-04,0.152
2010-08-03,0.142
2010-08-02,0.142
2010-07-30,0.142
2010-07-29,0.145
2010-07-28,0.155
2010-07-27,0.142
2010-07-26,0.147
2010-07-23,0.147
2010-07-22,0.155
2010-07-21,0.152
2010-07-20,0.142
2010-07-19,0.147
2010-07-16,0.142
2010-07-15,0.157
2010-07-14,0.157
2010-07-13,0.152
2010-07-12,0.155
2010-07-09,0.162
2010-07-08,0.167
2010-07-07,0.162
2010-07-06,0.162
2010-07-02,0.162
2010-07-01,0.162
2010-06-30,0.162
2010-06-29,0.061
2010-06-28,0.051
2010-06-25,0.046
2010-06-24,0.066
2010-06-23,0.073
2010-06-22,0.041
2010-06-21,0.041
2010-06-18,0.033
2010-06-17,0.051
2010-06-16,0.051
2010-06-15,0.038
2010-06-14,0.025
2010-06-11,0.036
2010-06-10,0.043
2010-06-09,0.079
2010-06-08,0.094
2010-06-07,0.101
2010-06-04,0.112
2010-06-03,0.117
2010-06-02,0.129
2010-06-01,0.147
2010-05-28,0.147
2010-05-27,0.155
2010-05-26,0.157
2010-05-25,0.155
2010-05-24,0.157
2010-05-21,0.157
2010-05-20,0.167
2010-05-19,0.17
2010-05-18,0.167
2010-05-17,0.157
2010-05-14,0.152
2010-05-13,0.152
2010-05-12,0.155
2010-05-11,0.134
2010-05-10,0.127
2010-05-07,0.081
2010-05-06,0.068
2010-05-05,0.142
2010-05-04,0.137
2010-05-03,0.142
2010-04-30,0.137
2010-04-29,0.139
2010-04-28,0.142
2010-04-27,0.137
2010-04-26,0.142
2010-04-23,0.147
2010-04-22,0.147
2010-04-21,0.145
2010-04-20,0.147
2010-04-19,0.145
2010-04-16,0.152
2010-04-15,0.157
2010-04-14,0.152
2010-04-13,0.152
2010-04-12,0.152
2010-04-09,0.157
2010-04-08,0.157
2010-04-07,0.165
2010-04-06,0.16
2010-04-05,0.162
2010-04-02,0.152
2010-04-01,0.152
2010-03-31,0.152
2010-03-30,0.122
2010-03-29,0.112
2010-03-26,0.112
2010-03-25,0.112
2010-03-24,0.117
2010-03-23,0.106
2010-03-22,0.127
2010-03-19,0.132
2010-03-18,0.134
2010-03-17,0.134
2010-03-16,0.117
2010-03-15,0.106
2010-03-12,0.101
2010-03-11,0.109
2010-03-10,0.119
2010-03-09,0.096
2010-03-08,0.096
2010-03-05,0.099
2010-03-04,0.094
2010-03-03,0.091
2010-03-02,0.081
2010-03-01,0.076
2010-02-26,0.086
2010-02-25,0.081
2010-02-24,0.079
2010-02-23,0.068
2010-02-22,0.053
2010-02-19,0.063
2010-02-18,0.071
2010-02-17,0.041
2010-02-16,0.038
2010-02-12,0.043
2010-02-11,0.046
2010-02-10,0.056
2010-02-09,0.028
2010-02-08,0.033
2010-02-05,0.028
2010-02-04,0.03
2010-02-03,0.043
2010-02-02,0.043
2010-02-01,0.053
2010-01-29,0.005
2010-01-28,0.005
2010-01-27,0.005
2010-01-26,0.005
2010-01-25,0.013
2010-01-22,0.02
2010-01-21,0.015
2010-01-20,0.025
2010-01-19,0.028
2010-01-15,0.033
2010-01-14,0.005
2010-01-13,0.005
2010-01-12,0.008
2010-01-11,0.008
2010-01-08,0.02
2010-01-07,0.02
2010-01-06,0.025
2010-01-05,0.036
2010-01-04,0.046
2009-12-31,0.038
2009-12-30,0.01
2009-12-29,0.005
2009-12-28,0.008
2009-12-24,0.008
2009-12-23,0.005
2009-12-22,0.008
2009-12-21,0.002
2009-12-18,0.008
2009-12-17,0.002
2009-12-16,0.005
2009-12-15,0.008
2009-12-14,0.005
2009-12-11,0.008
2009-12-10,0.008
2009-12-09,0.01
2009-12-08,0.079
2009-12-07,0.084
2009-12-04,0.084
2009-12-03,0.089
2009-12-02,0.091
2009-12-01,0.073
2009-11-30,0.073
2009-11-27,0.063
2009-11-25,0.066
2009-11-24,0.048
2009-11-23,0.046
2009-11-20,0.038
2009-11-19,0.028
2009-11-18,0.036
2009-11-17,0.051
2009-11-16,0.051
2009-11-13,0.053
2009-11-12,0.058
2009-11-10,0.056
2009-11-09,0.058
2009-11-06,0.061
2009-11-05,0.051
2009-11-04,0.046
2009-11-03,0.041
2009-11-02,0.02
2009-10-30,0.015
2009-10-29,0.015
2009-10-28,0.041
2009-10-27,0.03
