Date,SPY,AGG,QQQ,VNQ,IWM,VIG,IEF
2014-02-06,177.47999572753906,107.6500015258789,85.7699966430664,67.4000015258789,109.51000213623047,70.91000366210938,101.79000091552734
2014-02-07,179.67999267578125,107.81999969482422,87.30000305175781,67.91000366210938,110.75,71.87999725341797,102.05999755859375
2014-02-10,180.00999450683594,107.93000030517578,87.80000305175781,68.55000305175781,111.04000091552734,71.9000015258789,102.11000061035156
2014-02-11,181.97999572753906,107.72000122070312,88.80000305175781,68.81999969482422,112.02999877929688,72.69999694824219,101.66000366210938
2014-02-12,182.07000732421875,107.54000091552734,88.97000122070312,68.86000061035156,112.47000122070312,72.81999969482422,101.41999816894531
2014-02-13,183.00999450683594,107.7699966430664,89.62999725341797,69.12000274658203,113.9000015258789,73.11000061035156,101.9000015258789
2014-02-14,184.02000427246094,107.7699966430664,89.80999755859375,69.38999938964844,114.05999755859375,73.58000183105469,101.83000183105469
2014-02-18,184.24000549316406,107.83999633789062,90.25,69.7300033569336,115.25,73.48999786376953,102.08000183105469
2014-02-19,183.02000427246094,107.76000213623047,89.62999725341797,69.69000244140625,114.06999969482422,73.0999984741211,101.87999725341797
2014-02-20,184.10000610351562,107.69999694824219,90.05000305175781,69.54000091552734,115.30000305175781,73.54000091552734,101.7699966430664
2014-02-21,183.88999938964844,107.80000305175781,89.93000030517578,69.70999908447266,115.66000366210938,73.48999786376953,101.9000015258789
2014-02-24,184.91000366210938,107.69999694824219,90.41000366210938,69.87999725341797,116.51000213623047,73.83999633789062,101.80000305175781
2014-02-25,184.83999633789062,107.98999786376953,90.30999755859375,70.11000061035156,116.62999725341797,73.9800033569336,102.1500015258789
2014-02-26,184.85000610351562,108.22000122070312,90.2300033569336,70.2699966430664,117.3499984741211,74.2699966430664,102.44999694824219
2014-02-27,185.82000732421875,108.33000183105469,90.44000244140625,70.08000183105469,117.98999786376953,74.56999969482422,102.56999969482422
2014-02-28,186.2899932861328,108.2699966430664,90.33999633789062,70.7300033569336,117.5199966430664,74.97000122070312,102.47000122070312
2014-03-03,184.97999572753906,108.3499984741211,89.66999816894531,70.7699966430664,116.88999938964844,74.41000366210938,102.80999755859375
2014-03-04,187.5800018310547,107.94999694824219,90.80999755859375,71.79000091552734,119.83000183105469,75.33000183105469,102.0199966430664
