date,AGG,IEF,IWM,QQQ,SPY,VIG,VNQ
2022-06-14,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-06-22,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-06-29,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-07-07,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-07-14,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-07-21,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-07-28,0.09291858226060867,0.2525789141654968,0.09291858226060867,0.2525789141654968,0.09291858226060867,0.09291858226060867,0.12316785007715225
2022-08-04,0.08227179944515228,0.22363795340061188,0.08227179944515228,0.22363795340061188,0.08227179944515228,0.08227179944515228,0.2236369103193283
2022-08-11,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-08-18,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-08-25,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-09-01,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2022-09-09,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581702947616577
2022-09-16,0.08227172493934631,0.22363774478435516,0.08227172493934631,0.22363774478435516,0.08227172493934631,0.08227172493934631,0.2236376851797104
2022-09-23,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-09-30,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-10-07,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-10-14,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-10-21,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-10-28,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-11-04,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-11-11,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-11-18,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-11-28,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-12-05,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-12-12,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-12-19,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2022-12-27,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-01-04,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-01-11,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-01-19,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-01-26,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-02-02,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-02-09,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-02-16,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581702947616577
2023-02-24,0.09581346064805984,0.26044800877571106,0.09581346064805984,0.26044800877571106,0.09581346064805984,0.09581346064805984,0.09585016220808029
2023-03-03,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-03-10,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-03-17,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-03-24,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-03-31,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.2604575753211975,0.09581697732210159,0.09581697732210159,0.09581697732210159
2023-04-10,0.08227179199457169,0.2236379235982895,0.08227179199457169,0.2236379235982895,0.08227179199457169,0.08227179199457169,0.22363705933094025
2023-04-17,0.08906339108943939,0.24209941923618317,0.08906339108943939,0.24209941923618317,0.08906339108943939,0.08906339108943939,0.15954767167568207
2023-04-24,0.0823163390159607,0.2237590253353119,0.0823163390159607,0.2237590253353119,0.0823163390159607,0.0823163390159607,0.22321666777133942
2023-05-01,0.09225542098283768,0.2507762312889099,0.09225542098283768,0.2507762312889099,0.09225542098283768,0.09225542098283768,0.12942589819431305
2023-05-08,0.08227377384901047,0.22364333271980286,0.08227377384901047,0.22364333271980286,0.08227377384901047,0.08227377384901047,0.2236182540655136
2023-05-15,0.08227181434631348,0.22363799810409546,0.08227181434631348,0.22363799810409546,0.08227181434631348,0.08227181434631348,0.22363683581352234
2023-05-22,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-05-30,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-06-06,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-06-13,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-06-21,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-06-28,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-07-06,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-07-13,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-07-20,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-07-27,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-08-03,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-08-10,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-08-17,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-08-24,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-08-31,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-09-08,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-09-15,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-09-22,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-09-29,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-10-06,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-10-13,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-10-20,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-10-27,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-11-03,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-11-10,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-11-17,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-11-27,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-12-04,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-12-11,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-12-18,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2023-12-26,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2024-01-03,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2024-01-10,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2024-01-18,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2024-01-25,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2024-02-01,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2024-02-08,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
2024-02-15,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.22363772988319397,0.08227171748876572,0.08227171748876572,0.22363772988319397
